date,demand,unit_price,unit_cost,macro_multiplier,cycle_phase
2026-10-06,356.2,41.3,17.67,1.1527,peak
2026-10-07,296.7,41.19,18.05,1.1523,peak
2026-10-08,293.0,41.03,17.81,1.1519,peak
2026-10-09,342.9,41.48,17.46,1.1515,peak
2026-10-10,351.8,41.43,17.93,1.1512,peak
2026-10-11,274.8,41.71,18.3,1.1508,peak
2026-10-12,229.7,40.61,17.6,1.1504,peak
2026-10-13,246.7,41.6,18.07,1.15,peak
2026-10-14,290.7,42.4,17.79,1.1496,peak
2026-10-15,292.4,42.24,17.45,1.1492,peak
2026-10-16,359.0,42.55,18.47,1.1488,peak
2026-10-17,299.4,41.94,18.2,1.1485,peak
2026-10-18,259.2,42.51,18.13,1.1481,peak
2026-10-19,250.3,42.82,17.89,1.1477,peak
2026-10-20,227.5,41.77,17.59,1.1473,peak
2026-10-21,310.2,41.95,18.48,1.1469,peak
2026-10-22,304.9,43.47,18.04,1.1465,peak
2026-10-23,346.8,41.72,18.86,1.1462,peak
2026-10-24,293.4,40.97,18.13,1.1458,peak
2026-10-25,249.2,42.65,18.29,1.1454,peak
2026-10-26,207.2,41.89,18.41,1.145,peak
2026-10-27,283.0,41.0,18.43,1.1446,peak
2026-10-28,308.5,41.03,18.69,1.1442,peak
2026-10-29,270.6,41.77,18.59,1.1438,peak
2026-10-30,326.0,40.79,18.72,1.1435,peak
2026-10-31,417.5,41.0,18.54,1.1431,peak
2026-11-01,405.3,40.56,19.23,1.1427,peak
2026-11-02,362.2,41.23,18.84,1.1423,peak
2026-11-03,333.9,41.04,18.76,1.1419,peak
2026-11-04,393.5,40.04,18.92,1.1415,peak
2026-11-05,412.6,41.58,18.63,1.1412,peak
2026-11-06,434.1,40.19,18.83,1.1408,peak
2026-11-07,388.5,40.34,19.06,1.1404,peak
2026-11-08,393.0,41.47,19.09,1.14,peak
2026-11-09,356.2,40.18,19.57,1.1396,peak
2026-11-10,339.6,39.87,19.01,1.1392,peak
2026-11-11,395.6,39.71,19.15,1.1388,peak
2026-11-12,381.8,40.27,18.74,1.1385,peak
2026-11-13,399.6,39.43,19.41,1.1381,peak
2026-11-14,374.9,38.58,18.93,1.1377,peak
2026-11-15,368.3,38.79,19.6,1.1373,peak
2026-11-16,323.9,38.99,18.43,1.1369,peak
2026-11-17,395.3,39.1,19.37,1.1365,peak
2026-11-18,396.8,38.25,18.84,1.1362,peak
2026-11-19,375.9,39.0,18.8,1.1358,peak
2026-11-20,252.8,38.57,18.48,1.1354,peak
2026-11-21,273.6,38.17,18.97,1.135,peak
2026-11-22,211.9,38.46,19.11,1.1346,peak
2026-11-23,230.8,39.46,18.27,1.1342,peak
2026-11-24,259.3,38.23,18.7,1.1338,peak
2026-11-25,256.0,38.25,18.35,1.1335,peak
2026-11-26,215.0,38.69,18.61,1.1331,peak
2026-11-27,278.6,38.09,18.56,1.1327,peak
2026-11-28,201.0,38.37,18.04,1.1323,peak
2026-11-29,236.8,38.3,17.79,1.1319,peak
2026-11-30,174.7,37.39,18.25,1.1315,peak
2026-12-01,199.4,38.29,18.5,1.1312,peak
2026-12-02,238.1,37.67,17.85,1.1308,peak
2026-12-03,224.2,37.79,18.16,1.1304,peak
2026-12-04,204.6,37.96,18.32,1.13,peak
2026-12-05,218.0,37.41,17.9,1.1296,peak
2026-12-06,227.2,38.39,17.71,1.1292,peak
2026-12-07,187.7,38.46,17.93,1.1288,peak
2026-12-08,202.2,39.22,18.27,1.1285,peak
2026-12-09,240.8,37.88,18.0,1.1281,peak
2026-12-10,268.2,38.02,18.41,1.1277,peak
2026-12-11,278.8,39.12,17.61,1.1273,peak
2026-12-12,294.3,37.47,18.75,1.1269,peak
2026-12-13,220.2,38.11,18.12,1.1265,peak
2026-12-14,191.5,39.26,17.81,1.1262,peak
2026-12-15,254.3,38.19,18.48,1.1258,peak
2026-12-16,214.4,39.91,17.93,1.1254,peak
2026-12-17,219.3,38.58,17.89,1.125,peak
2026-12-18,262.9,38.39,17.98,1.1246,peak
2026-12-19,206.2,39.07,17.38,1.1242,peak
2026-12-20,195.8,39.19,18.44,1.1238,peak
2026-12-21,221.2,39.05,18.2,1.1235,peak
2026-12-22,229.8,39.2,18.17,1.1231,peak
2026-12-23,196.7,39.64,18.03,1.1227,peak
2026-12-24,255.2,39.48,18.87,1.1223,peak
2026-12-25,241.3,39.36,18.44,1.1219,peak
2026-12-26,233.2,39.99,18.39,1.1215,peak
2026-12-27,218.1,40.07,18.82,1.1212,peak
2026-12-28,175.1,39.46,18.45,1.1208,peak
2026-12-29,208.7,40.56,18.51,1.1204,peak
2026-12-30,230.9,40.48,18.99,1.12,peak
2026-12-31,263.1,37.66,19.87,1.12,recession
2027-01-01,300.0,38.04,19.33,1.1188,recession
2027-01-02,290.5,38.23,19.2,1.1177,recession
2027-01-03,217.8,38.18,19.33,1.1165,recession
2027-01-04,184.3,36.86,20.04,1.1154,recession
2027-01-05,208.2,37.73,19.88,1.1142,recession
2027-01-06,247.7,38.38,19.73,1.1131,recession
2027-01-07,238.8,38.84,19.43,1.1119,recession
2027-01-08,309.1,38.07,19.66,1.1108,recession
2027-01-09,264.3,38.29,19.88,1.1096,recession
2027-01-10,258.5,39.57,20.09,1.1085,recession
2027-01-11,198.4,37.65,19.79,1.1073,recession
2027-01-12,187.1,38.79,20.38,1.1062,recession
2027-01-13,240.5,38.7,19.88,1.105,recession
2027-01-14,215.2,38.9,20.37,1.1038,recession
2027-01-15,265.1,38.99,19.52,1.1027,recession
2027-01-16,228.0,39.52,20.17,1.1015,recession
2027-01-17,223.5,39.71,19.85,1.1004,recession
2027-01-18,189.1,40.76,19.29,1.0992,recession
2027-01-19,188.6,40.18,20.15,1.0981,recession
2027-01-20,227.9,39.33,19.71,1.0969,recession
2027-01-21,205.1,39.5,20.22,1.0958,recession
2027-01-22,236.9,39.88,19.45,1.0946,recession
2027-01-23,254.6,40.63,19.77,1.0935,recession
2027-01-24,215.1,39.28,19.87,1.0923,recession
2027-01-25,228.1,39.53,19.18,1.0912,recession
2027-01-26,202.8,39.22,19.56,1.09,recession
2027-01-27,219.5,39.82,19.79,1.0888,recession
2027-01-28,211.0,38.58,19.28,1.0877,recession
2027-01-29,184.1,39.23,19.28,1.0865,recession
2027-01-30,181.1,38.47,19.71,1.0854,recession
2027-01-31,177.2,39.15,20.29,1.0842,recession
2027-02-01,149.7,39.31,19.12,1.0831,recession
2027-02-02,163.3,38.66,19.43,1.0819,recession
2027-02-03,139.3,38.65,19.01,1.0808,recession
2027-02-04,201.9,39.19,19.67,1.0796,recession
2027-02-05,169.1,38.5,18.94,1.0785,recession
2027-02-06,169.1,38.7,19.16,1.0773,recession
2027-02-07,209.3,38.2,19.43,1.0762,recession
2027-02-08,159.9,37.76,18.66,1.075,recession
2027-02-09,144.6,37.87,19.16,1.0738,recession
2027-02-10,123.6,38.93,18.86,1.0727,recession
2027-02-11,136.0,37.68,18.37,1.0715,recession
2027-02-12,280.6,37.7,18.72,1.0704,recession
2027-02-13,236.4,38.11,18.9,1.0692,recession
2027-02-14,264.0,37.59,18.73,1.0681,recession
2027-02-15,261.0,37.53,19.19,1.0669,recession
2027-02-16,218.8,38.22,18.79,1.0658,recession
2027-02-17,206.9,37.45,19.0,1.0646,recession
2027-02-18,250.3,36.5,19.11,1.0635,recession
2027-02-19,278.3,37.07,19.66,1.0623,recession
2027-02-20,262.0,36.35,19.22,1.0612,recession
2027-02-21,239.5,36.34,18.79,1.06,recession
2027-02-22,258.5,36.89,19.59,1.0588,recession
2027-02-23,248.4,36.31,19.17,1.0577,recession
2027-02-24,228.3,36.03,19.26,1.0565,recession
2027-02-25,230.6,35.8,18.84,1.0554,recession
2027-02-26,263.3,36.04,19.18,1.0542,recession
2027-02-27,294.2,35.76,19.41,1.0531,recession
2027-02-28,237.1,36.26,18.88,1.0519,recession
2027-03-01,224.9,35.82,19.32,1.0508,recession
2027-03-02,199.5,35.59,19.5,1.0496,recession
2027-03-03,217.5,37.05,19.31,1.0485,recession
2027-03-04,223.6,35.71,20.07,1.0473,recession
2027-03-05,260.0,35.18,20.2,1.0462,recession
2027-03-06,339.3,34.91,19.27,1.045,recession
2027-03-07,234.1,34.93,19.13,1.0438,recession
2027-03-08,266.7,34.81,19.34,1.0427,recession
2027-03-09,241.4,35.4,20.28,1.0415,recession
2027-03-10,247.2,35.43,19.48,1.0404,recession
2027-03-11,240.6,35.74,19.83,1.0392,recession
2027-03-12,270.7,35.01,20.38,1.0381,recession
2027-03-13,323.5,35.3,20.17,1.0369,recession
2027-03-14,264.7,35.28,20.28,1.0358,recession
2027-03-15,245.3,36.37,20.01,1.0346,recession
2027-03-16,237.8,35.72,20.71,1.0335,recession
2027-03-17,279.0,35.92,19.84,1.0323,recession
2027-03-18,250.5,36.31,19.58,1.0312,recession
2027-03-19,251.3,35.98,19.99,1.03,recession
2027-03-20,280.4,35.93,20.85,1.0288,recession
2027-03-21,276.1,35.85,20.42,1.0277,recession
2027-03-22,261.7,36.01,19.8,1.0265,recession
2027-03-23,238.1,36.23,19.32,1.0254,recession
2027-03-24,239.5,36.25,19.83,1.0242,recession
2027-03-25,257.5,36.37,19.93,1.0231,recession
2027-03-26,328.3,37.48,19.92,1.0219,recession
2027-03-27,290.7,36.09,19.62,1.0208,recession
2027-03-28,257.5,35.88,19.28,1.0196,recession
2027-03-29,297.6,37.13,19.38,1.0185,recession
2027-03-30,230.7,37.72,19.63,1.0173,recession
2027-03-31,276.7,37.08,19.89,1.0162,recession
2027-04-01,252.3,37.72,19.72,1.015,recession
2027-04-02,315.0,38.23,19.25,1.0138,recession
2027-04-03,296.9,37.47,19.2,1.0127,recession
2027-04-04,256.3,37.8,19.61,1.0115,recession
2027-04-05,252.0,37.44,19.53,1.0104,recession
2027-04-06,246.7,37.64,19.29,1.0092,recession
2027-04-07,301.6,37.86,18.35,1.0081,recession
2027-04-08,284.7,38.5,18.59,1.0069,recession
2027-04-09,285.4,38.95,19.25,1.0058,recession
2027-04-10,289.4,38.68,19.34,1.0046,recession
2027-04-11,292.9,38.05,19.11,1.0035,recession
2027-04-12,204.4,38.17,18.96,1.0023,recession
2027-04-13,249.5,38.45,18.91,1.0012,recession
2027-04-14,266.4,38.69,19.03,1.0,recession
2027-04-15,276.3,39.02,18.42,0.9988,recession
2027-04-16,392.0,38.12,18.67,0.9977,recession
2027-04-17,240.4,38.37,19.11,0.9965,recession
2027-04-18,296.2,39.73,18.84,0.9954,recession
2027-04-19,250.4,39.15,18.89,0.9942,recession
2027-04-20,264.2,39.15,18.96,0.9931,recession
2027-04-21,212.5,38.32,19.12,0.9919,recession
2027-04-22,270.6,39.45,18.86,0.9908,recession
2027-04-23,262.3,39.23,18.73,0.9896,recession
2027-04-24,300.3,38.28,19.22,0.9885,recession
2027-04-25,304.0,38.36,18.61,0.9873,recession
2027-04-26,279.2,39.2,19.17,0.9862,recession
2027-04-27,241.7,38.25,18.81,0.985,recession
2027-04-28,276.6,39.09,19.68,0.9838,recession
2027-04-29,296.4,38.51,20.15,0.9827,recession
2027-04-30,320.6,39.01,19.06,0.9815,recession
2027-05-01,321.8,39.05,19.8,0.9804,recession
2027-05-02,264.9,39.41,19.4,0.9792,recession
2027-05-03,266.7,37.63,19.41,0.9781,recession
2027-05-04,280.9,37.68,19.5,0.9769,recession
2027-05-05,246.6,38.21,19.83,0.9758,recession
2027-05-06,293.6,38.94,19.96,0.9746,recession
2027-05-07,340.2,38.27,19.57,0.9735,recession
2027-05-08,294.2,37.3,19.63,0.9723,recession
2027-05-09,344.3,38.23,20.24,0.9712,recession
2027-05-10,269.4,37.64,20.36,0.97,recession
2027-05-11,263.4,38.14,19.59,0.9688,recession
2027-05-12,284.8,36.88,19.85,0.9677,recession
2027-05-13,221.3,37.72,20.29,0.9665,recession
2027-05-14,292.5,37.8,20.66,0.9654,recession
2027-05-15,324.5,36.56,20.06,0.9642,recession
2027-05-16,249.6,36.96,20.14,0.9631,recession
2027-05-17,275.7,36.96,19.68,0.9619,recession
2027-05-18,257.9,36.72,20.29,0.9608,recession
2027-05-19,295.2,36.09,20.1,0.9596,recession
2027-05-20,321.5,36.84,19.8,0.9585,recession
2027-05-21,387.9,35.82,19.88,0.9573,recession
2027-05-22,379.6,36.17,20.57,0.9562,recession
2027-05-23,277.2,36.24,20.3,0.955,recession
2027-05-24,274.8,36.07,20.26,0.9538,recession
2027-05-25,254.3,36.07,19.42,0.9527,recession
2027-05-26,265.7,34.85,19.27,0.9515,recession
2027-05-27,300.0,34.54,19.09,0.9504,recession
2027-05-28,333.1,35.61,19.76,0.9492,recession
2027-05-29,372.8,35.59,19.12,0.9481,recession
2027-05-30,268.2,36.01,19.11,0.9469,recession
2027-05-31,310.8,35.18,19.77,0.9458,recession
2027-06-01,257.3,35.16,18.74,0.9446,recession
2027-06-02,301.8,34.49,19.45,0.9435,recession
2027-06-03,302.2,35.33,18.84,0.9423,recession
2027-06-04,328.0,35.77,19.21,0.9412,recession
2027-06-05,412.1,34.9,19.89,0.94,recession
2027-06-06,331.6,35.3,19.2,0.9388,recession
2027-06-07,277.3,35.62,18.96,0.9377,recession
2027-06-08,301.5,35.63,18.94,0.9365,recession
2027-06-09,354.5,35.52,18.9,0.9354,recession
2027-06-10,356.1,35.59,18.78,0.9342,recession
2027-06-11,342.6,33.59,18.38,0.9331,recession
2027-06-12,322.5,34.32,18.63,0.9319,recession
2027-06-13,478.0,35.4,19.35,0.9308,recession
2027-06-14,371.9,34.51,19.31,0.9296,recession
2027-06-15,293.2,35.8,19.12,0.9285,recession
2027-06-16,415.6,35.16,18.91,0.9273,recession
2027-06-17,416.1,34.78,19.14,0.9262,recession
2027-06-18,364.3,35.99,19.04,0.925,recession
2027-06-19,396.0,35.38,19.18,0.9238,recession
2027-06-20,413.5,35.33,19.52,0.9227,recession
2027-06-21,399.4,36.23,19.45,0.9215,recession
2027-06-22,427.5,35.88,18.98,0.9204,recession
2027-06-23,360.2,35.55,18.85,0.9192,recession
2027-06-24,347.7,35.71,18.51,0.9181,recession
2027-06-25,429.5,35.57,18.99,0.9169,recession
2027-06-26,449.9,37.2,19.26,0.9158,recession
2027-06-27,390.1,37.18,19.29,0.9146,recession
2027-06-28,299.4,36.71,19.38,0.9135,recession
2027-06-29,329.7,36.5,19.58,0.9123,recession
2027-06-30,363.5,37.16,19.83,0.9112,recession
2027-07-01,265.2,36.97,19.06,0.91,recession
2027-07-02,369.0,37.54,19.3,0.9088,recession
2027-07-03,321.2,37.59,19.35,0.9077,recession
2027-07-04,326.8,37.45,19.94,0.9065,recession
2027-07-05,312.1,37.41,20.36,0.9054,recession
2027-07-06,259.6,37.93,19.88,0.9042,recession
2027-07-07,226.1,37.76,20.0,0.9031,recession
2027-07-08,344.6,37.09,19.72,0.9019,recession
2027-07-09,264.9,38.08,19.6,0.9008,recession
2027-07-10,292.0,38.86,19.73,0.8996,recession
2027-07-11,280.4,37.96,20.49,0.8985,recession
2027-07-12,311.9,38.32,19.97,0.8973,recession
2027-07-13,242.8,38.13,19.93,0.8962,recession
2027-07-14,236.3,38.47,20.2,0.895,recession
2027-07-15,249.5,38.25,20.02,0.8938,recession
2027-07-16,264.1,39.53,20.34,0.8927,recession
2027-07-17,291.4,38.69,19.97,0.8915,recession
2027-07-18,294.3,38.52,20.04,0.8904,recession
2027-07-19,236.1,38.69,20.09,0.8892,recession
2027-07-20,219.2,38.6,19.7,0.8881,recession
2027-07-21,280.5,39.24,19.72,0.8869,recession
2027-07-22,287.4,38.23,20.02,0.8858,recession
2027-07-23,347.8,38.16,19.82,0.8846,recession
2027-07-24,272.9,38.77,19.54,0.8835,recession
2027-07-25,299.1,38.39,19.67,0.8823,recession
2027-07-26,296.9,38.16,20.44,0.8812,recession
2027-07-27,237.3,37.54,19.5,0.88,recession
2027-07-28,258.7,38.33,19.26,0.8788,recession
2027-07-29,260.3,38.01,19.59,0.8777,recession
2027-07-30,249.8,38.7,19.94,0.8765,recession
2027-07-31,304.5,37.62,19.28,0.8754,recession
2027-08-01,315.3,38.22,19.21,0.8742,recession
2027-08-02,339.8,37.91,19.09,0.8731,recession
2027-08-03,207.7,37.53,18.76,0.8719,recession
2027-08-04,275.8,38.33,19.11,0.8708,recession
2027-08-05,310.3,38.3,19.44,0.8696,recession
2027-08-06,333.8,37.37,19.18,0.8685,recession
2027-08-07,287.6,37.31,19.05,0.8673,recession
2027-08-08,293.2,36.31,18.44,0.8662,recession
2027-08-09,224.9,37.57,18.85,0.865,recession
2027-08-10,232.7,36.95,18.58,0.8638,recession
2027-08-11,291.0,37.43,18.05,0.8627,recession
2027-08-12,274.6,36.57,18.72,0.8615,recession
2027-08-13,301.9,36.89,19.11,0.8604,recession
2027-08-14,328.5,36.72,18.6,0.8592,recession
2027-08-15,291.3,36.61,18.64,0.8581,recession
2027-08-16,211.8,36.05,19.5,0.8569,recession
2027-08-17,266.7,35.82,19.17,0.8558,recession
2027-08-18,265.7,35.47,19.39,0.8546,recession
2027-08-19,259.5,35.96,19.44,0.8535,recession
2027-08-20,275.3,35.36,19.26,0.8523,recession
2027-08-21,311.6,35.86,19.06,0.8512,recession
2027-08-22,291.3,34.65,19.28,0.85,recession
2027-08-23,212.4,36.04,19.65,0.8488,recession
2027-08-24,204.5,35.56,19.31,0.8477,recession
2027-08-25,194.8,35.26,19.33,0.8465,recession
2027-08-26,268.6,34.78,19.4,0.8454,recession
2027-08-27,299.8,34.69,19.69,0.8442,recession
2027-08-28,281.7,34.77,19.28,0.8431,recession
2027-08-29,229.0,35.22,20.04,0.8419,recession
2027-08-30,268.8,34.96,19.87,0.8408,recession
2027-08-31,268.8,35.01,19.4,0.8396,recession
2027-09-01,261.2,35.19,20.24,0.8385,recession
2027-09-02,225.5,35.03,19.16,0.8373,recession
2027-09-03,287.2,35.1,19.01,0.8362,recession
2027-09-04,260.0,34.69,20.0,0.835,recession
2027-09-05,250.6,34.24,19.59,0.8338,recession
2027-09-06,202.9,35.36,19.68,0.8327,recession
2027-09-07,204.9,35.32,20.08,0.8315,recession
2027-09-08,234.7,33.97,20.29,0.8304,recession
2027-09-09,239.0,34.68,20.68,0.8292,recession
2027-09-10,226.6,35.88,20.13,0.8281,recession
2027-09-11,253.5,35.45,19.74,0.8269,recession
2027-09-12,283.4,35.4,20.17,0.8258,recession
2027-09-13,255.9,33.94,19.87,0.8246,recession
2027-09-14,240.8,34.89,19.79,0.8235,recession
2027-09-15,216.5,34.79,20.3,0.8223,recession
2027-09-16,211.0,35.17,20.35,0.8212,recession
2027-09-17,248.1,35.27,19.3,0.82,recession
2027-09-18,263.6,35.88,20.21,0.8188,recession
2027-09-19,245.9,35.26,19.89,0.8177,recession
2027-09-20,233.2,35.51,19.97,0.8165,recession
2027-09-21,186.1,35.29,19.43,0.8154,recession
2027-09-22,239.0,35.16,19.35,0.8142,recession
2027-09-23,217.5,36.11,19.49,0.8131,recession
2027-09-24,248.0,36.56,19.77,0.8119,recession
2027-09-25,225.3,36.17,19.48,0.8108,recession
2027-09-26,226.0,36.95,19.36,0.8096,recession
2027-09-27,205.2,36.23,19.72,0.8085,recession
2027-09-28,203.1,36.79,19.11,0.8073,recession
2027-09-29,183.6,35.74,18.68,0.8062,recession
2027-09-30,197.2,36.96,19.41,0.805,recession
2027-10-01,293.6,37.71,18.81,0.8038,recession
2027-10-02,227.4,36.7,19.21,0.8027,recession
2027-10-03,243.8,37.36,19.46,0.8015,recession
2027-10-04,213.8,37.43,18.78,0.8004,recession
2027-10-05,145.0,37.21,18.84,0.7992,recession
2027-10-06,253.5,37.56,18.53,0.7981,recession
2027-10-07,207.0,37.45,18.92,0.7969,recession
2027-10-08,195.3,37.3,18.67,0.7958,recession
2027-10-09,250.6,37.71,18.31,0.7946,recession
2027-10-10,239.7,37.66,18.8,0.7935,recession
2027-10-11,176.5,37.91,19.19,0.7923,recession
2027-10-12,161.6,36.9,18.46,0.7912,recession
2027-10-13,167.9,37.8,18.94,0.79,recession
2027-10-14,208.2,38.52,18.65,0.7888,recession
2027-10-15,193.7,38.37,18.3,0.7877,recession
2027-10-16,244.9,38.65,19.36,0.7865,recession
2027-10-17,199.3,38.09,19.08,0.7854,recession
2027-10-18,175.5,38.6,19.01,0.7842,recession
2027-10-19,180.1,38.88,18.76,0.7831,recession
2027-10-20,184.3,37.92,18.45,0.7819,recession
2027-10-21,224.3,38.08,19.38,0.7808,recession
2027-10-22,209.1,39.45,18.91,0.7796,recession
2027-10-23,229.0,37.86,19.77,0.7785,recession
2027-10-24,208.4,37.17,19.01,0.7773,recession
2027-10-25,171.9,38.69,19.18,0.7762,recession
2027-10-26,136.9,38.0,19.3,0.775,recession
2027-10-27,191.3,37.19,19.32,0.7738,recession
2027-10-28,210.0,37.21,19.6,0.7727,recession
2027-10-29,185.5,37.88,19.49,0.7715,recession
2027-10-30,241.7,36.98,19.62,0.7704,recession
2027-10-31,279.6,37.17,19.44,0.7692,recession
2027-11-01,257.9,36.77,20.16,0.7681,recession
2027-11-02,244.2,37.37,19.75,0.7669,recession
2027-11-03,238.7,37.19,19.67,0.7658,recession
2027-11-04,266.0,36.28,19.84,0.7646,recession
2027-11-05,294.8,37.67,19.54,0.7635,recession
2027-11-06,287.1,36.41,19.74,0.7623,recession
2027-11-07,262.5,36.54,19.98,0.7612,recession
2027-11-08,257.0,37.56,20.01,0.76,recession
2027-11-09,226.4,36.39,20.52,0.7588,recession
2027-11-10,246.2,36.1,19.94,0.7577,recession
2027-11-11,268.9,35.95,20.08,0.7565,recession
2027-11-12,257.5,36.46,19.65,0.7554,recession
2027-11-13,247.5,35.69,20.35,0.7542,recession
2027-11-14,250.9,34.92,19.85,0.7531,recession
2027-11-15,230.1,35.1,20.55,0.7519,recession
2027-11-16,236.4,35.28,19.32,0.7508,recession
2027-11-17,238.0,35.37,20.31,0.7496,recession
2027-11-18,278.4,34.6,19.75,0.7485,recession
2027-11-19,251.1,35.28,19.71,0.7473,recession
2027-11-20,168.8,34.88,19.38,0.7462,recession
2027-11-21,163.8,34.52,19.89,0.745,recession
2027-11-22,127.5,34.77,20.03,0.7438,recession
2027-11-23,148.0,35.67,19.16,0.7427,recession
2027-11-24,176.2,34.56,19.61,0.7415,recession
2027-11-25,173.4,34.57,19.25,0.7404,recession
2027-11-26,141.2,34.97,19.52,0.7392,recession
2027-11-27,171.7,34.42,19.46,0.7381,recession
2027-11-28,123.6,34.67,18.91,0.7369,recession
2027-11-29,165.0,34.6,18.65,0.7358,recession
2027-11-30,113.0,33.77,19.14,0.7346,recession
2027-12-01,123.6,34.58,19.4,0.7335,recession
2027-12-02,161.8,34.02,18.72,0.7323,recession
2027-12-03,144.5,34.12,19.04,0.7312,recession
2027-12-04,117.8,34.27,19.21,0.73,recession
2027-12-05,145.5,33.77,18.77,0.7288,recession
2027-12-06,158.9,34.65,18.57,0.7277,recession
2027-12-07,121.9,34.71,18.8,0.7265,recession
2027-12-08,115.2,35.39,19.16,0.7254,recession
2027-12-09,154.3,34.18,18.88,0.7242,recession
2027-12-10,157.9,34.3,19.3,0.7231,recession
2027-12-11,191.0,35.29,18.47,0.7219,recession
2027-12-12,187.7,33.8,19.66,0.7208,recession
2027-12-13,130.6,34.37,19.0,0.7196,recession
2027-12-14,116.4,35.4,18.67,0.7185,recession
2027-12-15,158.4,34.43,19.38,0.7173,recession
2027-12-16,128.7,35.98,18.8,0.7162,recession
2027-12-17,148.9,34.78,18.76,0.715,recession
2027-12-18,170.4,34.6,18.86,0.7138,recession
2027-12-19,141.4,35.21,18.22,0.7127,recession
2027-12-20,112.7,35.31,19.33,0.7115,recession
2027-12-21,138.8,35.18,19.08,0.7104,recession
2027-12-22,145.8,35.31,19.05,0.7092,recession
2027-12-23,131.7,35.71,18.9,0.7081,recession
2027-12-24,161.2,35.56,19.79,0.7069,recession
2027-12-25,147.3,35.45,19.33,0.7058,recession
2027-12-26,154.4,36.01,19.28,0.7046,recession
2027-12-27,137.8,36.08,19.73,0.7035,recession
2027-12-28,110.0,35.52,19.34,0.7023,recession
2027-12-29,130.4,36.51,19.41,0.7012,recession
2027-12-30,143.5,36.43,19.92,0.7,recession
2027-12-31,146.5,40.06,19.14,0.7,rebound
2028-01-01,186.1,40.47,18.62,0.7007,rebound
2028-01-02,168.3,40.68,18.49,0.7014,rebound
2028-01-03,134.5,40.63,18.62,0.7021,rebound
2028-01-04,120.9,39.23,19.3,0.7029,rebound
2028-01-05,128.7,40.16,19.15,0.7036,rebound
2028-01-06,143.4,40.86,19.0,0.7043,rebound
2028-01-07,151.6,41.35,18.71,0.705,rebound
2028-01-08,198.8,40.54,18.93,0.7057,rebound
2028-01-09,158.2,40.78,19.15,0.7064,rebound
2028-01-10,174.3,42.15,19.34,0.7071,rebound
2028-01-11,135.3,40.11,19.05,0.7079,rebound
2028-01-12,110.3,41.32,19.62,0.7086,rebound
2028-01-13,161.1,41.23,19.15,0.7093,rebound
2028-01-14,145.7,41.45,19.61,0.71,rebound
2028-01-15,166.4,41.55,18.79,0.7107,rebound
2028-01-16,142.4,42.12,19.43,0.7114,rebound
2028-01-17,151.8,42.33,19.12,0.7121,rebound
2028-01-18,127.5,43.45,18.57,0.7129,rebound
2028-01-19,116.9,42.84,19.41,0.7136,rebound
2028-01-20,146.5,41.94,18.98,0.7143,rebound
2028-01-21,126.0,42.12,19.47,0.715,rebound
2028-01-22,156.7,42.53,18.73,0.7157,rebound
2028-01-23,174.0,43.34,19.04,0.7164,rebound
2028-01-24,146.4,41.9,19.14,0.7171,rebound
2028-01-25,146.9,42.18,18.47,0.7179,rebound
2028-01-26,135.4,41.85,18.83,0.7186,rebound
2028-01-27,149.7,42.5,19.05,0.7193,rebound
2028-01-28,142.4,41.18,18.56,0.72,rebound
2028-01-29,127.6,41.88,18.56,0.7207,rebound
2028-01-30,124.4,41.07,18.98,0.7214,rebound
2028-01-31,120.6,41.8,19.54,0.7221,rebound
2028-02-01,100.0,41.98,18.41,0.7229,rebound
2028-02-02,118.8,41.29,18.71,0.7236,rebound
2028-02-03,97.6,41.28,18.3,0.7243,rebound
2028-02-04,127.0,41.86,18.94,0.725,rebound
2028-02-05,109.8,41.13,18.24,0.7257,rebound
2028-02-06,107.7,41.35,18.45,0.7264,rebound
2028-02-07,142.8,40.82,18.71,0.7271,rebound
2028-02-08,97.6,40.35,17.97,0.7279,rebound
2028-02-09,93.3,40.48,18.45,0.7286,rebound
2028-02-10,91.5,41.61,18.16,0.7293,rebound
2028-02-11,97.2,40.28,17.69,0.73,rebound
2028-02-12,185.5,40.31,18.02,0.7307,rebound
2028-02-13,161.2,40.75,18.2,0.7314,rebound
2028-02-14,189.3,40.2,18.03,0.7321,rebound
2028-02-15,174.5,40.14,18.48,0.7329,rebound
2028-02-16,142.6,40.88,18.1,0.7336,rebound
2028-02-17,133.2,40.06,18.29,0.7343,rebound
2028-02-18,170.4,39.05,18.4,0.735,rebound
2028-02-19,187.5,39.67,18.93,0.7357,rebound
2028-02-20,177.7,38.9,18.51,0.7364,rebound
2028-02-21,190.2,38.9,18.1,0.7371,rebound
2028-02-22,186.6,39.49,18.87,0.7379,rebound
2028-02-23,183.3,38.87,18.46,0.7386,rebound
2028-02-24,169.4,38.58,18.54,0.7393,rebound
2028-02-25,158.4,38.34,18.14,0.74,rebound
2028-02-26,184.6,38.6,18.47,0.7407,rebound
2028-02-27,210.8,38.3,18.69,0.7414,rebound
2028-02-28,174.3,38.84,18.18,0.7421,rebound
2028-02-29,156.2,38.38,18.61,0.7429,rebound
2028-03-01,137.3,38.13,18.78,0.7436,rebound
2028-03-02,156.7,39.7,18.6,0.7443,rebound
2028-03-03,159.5,38.27,19.32,0.745,rebound
2028-03-04,188.1,37.71,19.45,0.7457,rebound
